R,G,B,SPAD,Nitorgen,Category,Normalized R,Normalized G,Normalized B,SR B/R,NDVI (cam),Excess NIRB
158.03999531,183.20079795,201.57231425,42.9629103095734,2.70667974918497,Normal,0.291149924575262,0.337502531562624,0.371347543862114,43.53231894,0.121053472817056,61.90383524
155.69665165,185.85039934,212.58258243,43.5340433731751,2.72547002697746,Normal,0.28097514058049,0.335391554847845,0.383633304571665,56.88593078,0.154464128074196,83.61811387
154.86053452,182.39275372,203.30704954,42.5343496522317,2.69258010355842,Subnormal,0.286481496507844,0.337414236621687,0.376104266870469,48.44651502,0.135262143130977,69.36081084
142.19321063,169.61172411,191.57280026,42.967779376649,2.70683994149175,Normal,0.282478148601467,0.336947211441523,0.38057463995701,49.37958963,0.147946729202076,71.34066578
166.06378485,192.29890641,210.52053412,36.9733393172079,2.50962286353614,Subnormal,0.291911902902522,0.338028786631121,0.370059310466357,44.45674927,0.118052576887944,62.67837698
143.21373157,169.84862596,190.90620934,44.0415476665277,2.74216691822876,Normal,0.284171952349049,0.337022261159817,0.378805786491134,47.69247777,0.142740590819291,68.75006115
150.48691451,177.95557643,198.70607972,45.6009761078648,2.79347211394875,Normal,0.285473437443997,0.337581445411483,0.37694511714452,48.21916521,0.138087435907262,68.9696685
165.88305238,190.45599037,206.02146297,44.7422774658538,2.76522092862659,Normal,0.294976355367661,0.338672414639353,0.366351229992987,40.13841059,0.107926655722977,55.70388319
139.07305567,166.71630383,189.97093918,43.2084005669938,2.71475637865409,Normal,0.28052479401899,0.336284095910655,0.383191110070355,50.89788351,0.15468412828261,74.15251886
161.57986342,186.48234813,203.75580306,27.1044923656076,2.18493779882849,Subnormal,0.29281367976759,0.337941754695698,0.369244565536711,42.17593964,0.115444352987389,59.44939457
141.94649685,169.67009404,192.79097344,37.9760919527728,2.54261342524622,Subnormal,0.281412307998486,0.336374999184184,0.38221269281733,50.84447659,0.151893591553855,73.96535599
150.43595161,178.26976227,200.86988044,45.8407065595873,2.80135924581042,Normal,0.284068890680597,0.33662760176648,0.379303507552923,50.43392883,0.143561319593527,73.034047
144.32359776,168.92662422,185.71560274,40.5953648583125,2.62878750383848,Subnormal,0.289245456521975,0.33855349575253,0.372201047725496,41.39200498,0.125415420099468,58.1809835
148.85488145,175.88598621,196.2106855,43.6929480203499,2.73069798986951,Normal,0.285736515319078,0.337624458825599,0.376639025855323,47.35580405,0.137237118349922,67.68050334
153.05439105,178.95561677,197.36585604,38.1783388693254,2.5492673488008,Subnormal,0.289122344819403,0.338050200220929,0.372827454959669,44.31146499,0.126452353589658,62.72170426
139.62191391,166.94372873,189.16941704,44.2916122938405,2.75039404446735,Normal,0.281646236600911,0.336759979892815,0.381593783506275,49.54750313,0.150695892701425,71.77319144
140.53021911,165.46298384,183.14134928,38.3237655868056,2.5540518878059,Subnormal,0.287303807243452,0.33827703049323,0.374419162263319,42.61113017,0.131649283815552,60.28949561
135.07620798,160.82846639,179.86943277,44.4231008789963,2.75472001891898,Normal,0.283908279061208,0.33803534907938,0.378056371859413,44.79322479,0.142225257296247,63.83419117
142.69097478,169.34231485,192.00207096,41.4324616495959,2.6563279882717,Subnormal,0.283097151384325,0.335973084610127,0.380929764005548,49.31109618,0.147332299871884,71.97085229
145.78401217,171.37289841,189.05876287,40.3530253676305,2.62081453459504,Subnormal,0.287987946276814,0.338537321932461,0.373474731790725,43.2747507,0.129239015818186,60.96061516
164.57545995,190.22662657,209.00448789,29.9109884337463,2.27727151947025,Subnormal,0.291900569130861,0.337396964143358,0.370702466725782,44.42902794,0.11892776418243,63.20688926
161.96043956,189.83644689,214.18021978,46.0786301987059,2.80918693353742,Normal,0.286160761234365,0.335413649775535,0.3784255889901,52.21978022,0.138830458562039,76.56355311
144.95266529,170.85240473,187.58972967,45.95403378404,2.80508771149492,Normal,0.287950263648462,0.339400416601868,0.37264931974967,42.63706438,0.128215424638199,59.37438932
160.8809907,183.53773247,199.28943133,35.6228030937926,2.46519022178578,Subnormal,0.29589585767377,0.33756663561315,0.36653750671308,38.40844063,0.106639630243709,54.16013949
152.7885639,179.77190109,201.32725687,44.3705083798696,2.75298972569771,Normal,0.286181078238142,0.336722298957722,0.377096622804136,48.53869297,0.137070105663328,70.09404875
164.75967742,190.05131965,209.73093842,33.4688525284441,2.39432524818581,Subnormal,0.291846658436446,0.33664694808729,0.371506393476265,44.971261,0.12008648307282,64.65087977
148.03900153,173.86947849,194.26028777,43.7562433517916,2.73278040627394,Normal,0.286803485154353,0.336846181597601,0.376350333248046,46.22128624,0.135031791431768,66.61209552
151.45939511,178.79188753,201.31119079,41.6361847222247,2.66303047736119,Subnormal,0.284932444784301,0.336351598291569,0.37871595692413,49.85179568,0.14131505763956,72.37109894
158.57403371,184.87514531,204.52016129,42.5507551297266,2.69311984376801,Subnormal,0.289384865255948,0.33738227982867,0.373232854915382,45.94612758,0.126540518170498,65.59114356
148.07108779,174.29356283,194.98919187,40.540796008493,2.62699218867942,Subnormal,0.28620853974398,0.336894304275645,0.376897155980375,46.91810408,0.136763440309964,67.61373312
149.48829683,176.88571429,199.02677346,42.3858888797998,2.68769574414541,Subnormal,0.284522408830241,0.336668157873804,0.378809433295955,49.53847663,0.142141562454613,71.6795358
150.8571639,178.90908726,202.47309438,47.9385440525978,2.87037809933047,Normal,0.283438579210906,0.336144046394169,0.380417374394925,51.61593048,0.146084093480317,75.1799376
144.81304499,172.85027904,195.26587025,44.2764956873052,2.74989670811234,Normal,0.28232560479088,0.336986626941035,0.380687768268085,50.45282526,0.148356228507711,72.86841647
148.50026504,174.89424143,196.32917838,39.0419277808315,2.57767942398935,Subnormal,0.285729262238375,0.336513894841019,0.377756842920606,47.82891334,0.138703101642468,69.26385029
151.76065617,177.88042691,199.36514263,37.7771954491168,2.53606973027594,Subnormal,0.286878771542464,0.336253938545354,0.376867289912182,47.60448646,0.135576726696506,69.08920218
150.78713983,177.91102483,198.94304691,38.8807858082596,2.57237785309174,Subnormal,0.285775895672235,0.337181821527217,0.377042282800549,48.15590708,0.13769445391284,69.18792916
174.84484032,199.2462702,217.36030607,35.0567778469695,2.4465679911653,Subnormal,0.2956199535848,0.336876816271318,0.367503230143882,42.51546575,0.108401090963053,60.62950162
139.48591923,167.8957492,189.28097768,42.4939937287226,2.69125239367497,Subnormal,0.280846406152129,0.338047869142176,0.381105724705696,49.79505845,0.151460073742252,71.18028693
147.49292744,174.86370684,197.16100756,44.0994332723526,2.7440713546604,Normal,0.283903597417053,0.336588582864438,0.37950781971851,49.66808012,0.144110004488996,71.96538084
169.52557118,196.37504394,217.83919156,40.586085877813,2.62848222538005,Subnormal,0.290412901844352,0.336408519160063,0.373178578995585,48.31362038,0.124723839200697,69.777768
147.84285596,171.52713683,188.92673235,36.179155217385,2.48349420665197,Subnormal,0.290859351728618,0.337454735288244,0.371685912983138,41.08387639,0.1219940214797,58.48347191
159.98752733,185.1516738,203.10073604,36.4434814337125,2.49219053916914,Subnormal,0.291820271532664,0.337720149968913,0.370459578498423,43.11320871,0.118740298322631,61.06227095
147.20376541,175.84499526,199.44548287,41.4057034042956,2.65544764200132,Subnormal,0.281732798456622,0.336549153285625,0.381718048257753,52.24171746,0.150704834120404,75.84220507
154.80665842,180.85599453,199.72523431,40.4545062805116,2.62415325662883,Subnormal,0.289148600675796,0.337803672502906,0.373047726821297,44.91857589,0.126698265547039,63.78781567
152.27047137,176.97745128,196.01499471,40.0727099441039,2.61159215716102,Subnormal,0.289893815720553,0.336931173762462,0.373175010516985,43.74452334,0.125599623298527,62.78206677
152.98114571,179.19198632,198.63090852,40.2587719207564,2.61771359619288,Subnormal,0.288206445360677,0.337585950051035,0.374207604588288,45.64976281,0.129829914136388,65.08868501
150.24560399,176.023718,193.92851885,45.1816374015007,2.77967587050937,Normal,0.288823966949551,0.338378409483135,0.372797623567314,43.68291486,0.126920973894099,61.58771571
142.11277821,167.89257687,186.87958317,38.2570050824447,2.55185546721243,Subnormal,0.286007417955781,0.337890251737772,0.376102330306447,44.76680496,0.136072475276386,63.75381126
150.32819813,177.58363397,198.61854037,42.083933756472,2.67776142058793,Subnormal,0.285507172976171,0.337271396400059,0.37722143062377,48.29034224,0.138388862574223,69.32524864
145.22318011,173.65200888,197.34300511,41.4205314109378,2.65593548341985,Subnormal,0.281321312905658,0.336392655014327,0.382286032080015,52.119825,0.152145270749733,75.81082123
152.12945473,178.53855518,198.75851068,43.9169512583591,2.73806769640002,Normal,0.28734762769433,0.33723009376454,0.37542227854113,46.62905595,0.132888729584999,66.84901145
151.22491406,178.99852676,201.40363398,46.9622295357325,2.8382573517256,Normal,0.284456757806948,0.336699418153863,0.378843824039189,50.17871992,0.142299085536058,72.58382714
159.95712159,184.88900991,201.3246923,40.1967261007816,2.61567228871571,Subnormal,0.292870132602642,0.33851864994111,0.368611217456248,41.36757071,0.114502222695868,57.8032531
153.86249895,178.97957988,197.75306162,35.9836073982256,2.47706068340162,Subnormal,0.289980980262104,0.337318543340232,0.372700476397663,43.89056267,0.124825427517626,62.66404441
144.88760999,171.70053202,192.02685697,42.4486259427659,2.689759793517,Subnormal,0.284866962792219,0.337584484068178,0.377548553139604,47.13924698,0.139914582491338,67.46557193
146.11743082,171.57629844,190.81838285,34.1691756109927,2.41736587760166,Subnormal,0.287343068808541,0.337408479275092,0.375248451916368,44.70095203,0.132669043231423,63.94303644
146.27611625,172.93491102,193.51507781,39.1157133899728,2.58010697053011,Subnormal,0.28529094735127,0.337285169033898,0.377423883614832,47.23896156,0.139023501449713,67.81912835
148.1098904,173.70604124,191.64373279,33.4459487418497,2.39357171360686,Subnormal,0.288454771933097,0.338305135288152,0.373240092778752,43.53384239,0.128133563319366,61.47153394
146.66988091,172.2710102,191.66357834,40.5678500498965,2.6278822666416,Subnormal,0.287247546164228,0.337386412589695,0.375366041246077,44.99369743,0.132986248329502,64.38626557
149.43684912,175.84374081,196.27022495,40.2798310804603,2.61840644254714,Subnormal,0.286524044937755,0.33715552884422,0.376320426218025,46.83337583,0.135471268431484,67.25985997
159.91556092,185.13600195,203.33380949,40.2813423957382,2.61845616481979,Subnormal,0.291611645715123,0.337602006328614,0.370786347956263,43.41824857,0.11952738836407,61.61605611
145.20524037,171.10700917,191.15104587,37.1268338094405,2.51467283233059,Subnormal,0.286139395072274,0.337181054704175,0.376679550223551,45.9458055,0.136598622887685,65.9898422
143.68018705,170.99248806,191.85423852,41.3090563868044,2.65226795512586,Subnormal,0.283657557345419,0.337578287468658,0.378764155185923,48.17405147,0.143574094932771,69.03580193
146.42855303,173.79252898,194.53928725,37.7666181001634,2.53572173549538,Subnormal,0.284459647195646,0.337618315935699,0.377922036868655,48.11073422,0.1411005043188,68.85749249
140.68585719,167.6254955,188.75452117,45.1822765858414,2.77969689967418,Normal,0.283032621204699,0.337229941372343,0.379737437422959,48.06866398,0.145910055771829,69.19768965
156.20530807,185.54736766,212.51822389,45.7245454885424,2.79753754657305,Normal,0.281821232500375,0.334759352849317,0.383419414650308,56.31291582,0.152723954233843,83.28377205
148.89223371,174.60466458,193.02967059,32.3443482596967,2.35732905774402,Subnormal,0.288256679676415,0.338036172967057,0.373707147356528,44.13743688,0.129086309841308,62.56244289
167.72943142,193.05589024,212.84429005,32.664177807371,2.36785144986251,Subnormal,0.292400231780217,0.336551472063126,0.371048296156657,45.11485863,0.118544334736881,64.90325844
160.9530159,187.01393031,205.76964104,35.0729006422326,2.44709843112945,Subnormal,0.290667114303092,0.337730853651481,0.371602032045427,44.81662514,0.12220849814396,63.57233587
151.60380767,178.30014228,198.9303959,43.3089261601844,2.71806367067007,Normal,0.286675418984608,0.337156887935137,0.376167693080255,47.32658823,0.135012754099327,67.95684185
149.6478929,175.95845919,195.62188041,45.8394154512863,2.80131676834732,Normal,0.287106268557699,0.337584283080829,0.375309448361472,45.97398751,0.133153814969845,65.63740873
158.37715817,182.69646755,199.20916849,35.7951914933889,2.47086180013249,Subnormal,0.293137519586532,0.338149705131992,0.368712775281477,40.83201032,0.114187840182222,57.34471126
137.96786216,164.75532056,186.7220735,41.9282631588263,2.67263985792539,Subnormal,0.28188619749945,0.336616441708742,0.381497360791807,48.75421134,0.150156213622381,70.72096428
159.86457742,185.05855191,203.60039363,35.6013782842371,2.4644853455514,Subnormal,0.291445253901459,0.337375780917047,0.371178965181494,43.73581621,0.120330209768642,62.27765793
164.9877059,191.13280922,209.88823001,37.8847390973325,2.53960791630224,Subnormal,0.291493209812696,0.337685258159926,0.370821532027377,44.90052411,0.119774356817557,63.6559449
145.9154028,172.82404073,194.00847427,39.607823173554,2.59629738240993,Subnormal,0.28457532002483,0.337054592969427,0.378370087005744,48.09307147,0.141481886722821,69.27750501
155.21573048,178.3558457,193.3121047,29.2043579139831,2.25402337537004,Subnormal,0.294592024981224,0.338510855758733,0.366897119260043,38.09637422,0.109306547066247,53.05263322
144.60786979,170.89094084,189.53562849,39.5744451626787,2.59519924585213,Subnormal,0.286332690582394,0.338374826749973,0.375292482667632,44.9277587,0.134456480318382,63.57244635
147.38499676,174.12312522,193.98938662,46.3753688464612,2.81894963504857,Normal,0.285908262021036,0.33777685112948,0.376314886849484,46.60438986,0.136519880017249,66.47065126
162.30180375,189.64989979,211.62710732,36.5433636799286,2.49547666506965,Subnormal,0.287984219105636,0.336509989615474,0.37550579127889,49.32530357,0.13191091169938,71.3025111
137.87198168,163.03045379,181.54633639,40.7027385854224,2.6323200994604,Subnormal,0.285775381183909,0.337922828907748,0.376301789908343,43.67435471,0.136730901890319,62.19023731
149.98909098,177.30782163,198.73879485,36.9750823535426,2.50968020943155,Subnormal,0.285131006988542,0.337064231791684,0.377804761219774,48.74970387,0.139792961362903,70.18067709
159.65599182,182.60778469,198.1758794,33.582923297643,2.39807817649246,Subnormal,0.29541872080273,0.337887463832613,0.366693815364657,38.51988758,0.107648006446909,54.08798229
147.26268864,174.77039923,196.69474623,39.0036545505595,2.57642023471341,Subnormal,0.283892012264009,0.336921190152113,0.379186797583878,49.43205759,0.143715624605362,71.35640459
153.09370329,178.34375203,196.28793294,32.0194712779305,2.34664060504391,Subnormal,0.290101076612546,0.337948023721257,0.371950899666197,43.19422965,0.123630509365309,61.13841056
152.81117837,178.26009619,196.83759018,32.1726010256708,2.35167857374457,Subnormal,0.289465073569585,0.337672102319772,0.372862824110643,44.02641181,0.125916107162563,62.6039058
158.48715925,186.2201058,208.90331044,40.285776878324,2.61860205929686,Subnormal,0.286279139645631,0.336373823124995,0.377347037229374,50.41615119,0.13722770553232,73.09935583
171.13209283,194.2274536,209.03818111,35.2793350036319,2.45389012161949,Subnormal,0.29793309517939,0.338141055034857,0.363925849785753,37.90608828,0.0997081857220181,52.71681579
146.87075268,172.29404419,189.9948438,37.8869163088482,2.53967954656111,Subnormal,0.288457177176757,0.338389044275543,0.373153778547701,43.12409112,0.128015717753951,60.82489073
150.72453811,177.70201336,199.04063382,41.2923309806888,2.65171768926466,Subnormal,0.285751497559288,0.336896812381418,0.377351690059294,48.31609571,0.138138670135143,69.65471617
143.60606898,170.74949886,192.14004286,43.8929438887632,2.73727785394031,Normal,0.283528753154504,0.337119404892801,0.379351841952695,48.53397388,0.144555579851745,69.92451788
133.1198254,164.05505491,193.35173191,24.2806077367508,2.0920319945391,Subnormal,0.27138145430588,0.334446798243072,0.394171747451048,60.23190651,0.184493580409539,89.52858351
153.08263188,178.17504052,195.27202384,33.9227500784336,2.40925847758047,Subnormal,0.290738837663247,0.338395045507149,0.370866116829604,42.18939196,0.121110458170282,59.28637528
150.13798328,174.92404321,192.28984799,34.4474544444682,2.426521251223,Subnormal,0.290204772971793,0.338114254221693,0.371680972806514,42.15186471,0.123097075823734,59.51766949
179.13199641,202.97363337,220.69894697,38.989185631434,2.57594420727418,Subnormal,0.29716429390066,0.336715481598241,0.366120224501099,41.56695056,0.103961314771215,59.29226416
145.07976975,171.72079483,190.97437311,39.1277787779842,2.58050392179568,Subnormal,0.285716680720804,0.338182887897545,0.376100431381651,45.89460336,0.136569074761026,65.14818164
158.25094531,186.17480175,208.53745598,40.9771388145007,2.64134786699707,Subnormal,0.2861871177684,0.336685697577118,0.377127184654482,50.28651067,0.137099511579815,72.6491649
153.80443215,179.59482659,199.5011138,45.1541939998835,2.77877298259617,Normal,0.288617610486762,0.337013888232025,0.374368501281213,45.69668165,0.12934040287176,65.60296886
154.47831373,180.51232985,200.04741641,41.7098079030377,2.66545268000994,Subnormal,0.288723971772938,0.337382222590621,0.373893805636442,45.56910268,0.128535389129599,65.10418924
147.17695676,174.85156359,196.36834498,41.3365046618517,2.65317100337492,Subnormal,0.283907883328558,0.337292864374659,0.378799252296783,49.19138822,0.14318748639802,70.70816961
146.01366295,173.58467373,194.83028697,39.5376419555186,2.59398842033656,Subnormal,0.283836583419477,0.337431989103509,0.378731427477014,48.81662402,0.143222797504423,70.06223726
148.8469205,174.54410963,193.19096006,33.2781907322063,2.38805247508959,Subnormal,0.288138036800806,0.3378826845392,0.373979278659994,44.34403956,0.129646574488761,62.99088999
160.92037455,187.04612166,205.35984194,40.3169724938491,2.61962839504763,Subnormal,0.290823630568579,0.338039433086401,0.371136936345021,44.43946739,0.121326420017591,62.75318767
153.02209839,176.4131053,191.35880092,41.0208075661333,2.64278456892578,Subnormal,0.293824615943096,0.338738740727455,0.367436643329449,38.33670253,0.111320641205163,53.28239815
158.58049945,185.57968976,206.61851189,40.348375984237,2.6206615698814,Subnormal,0.28792053711098,0.336940570485688,0.375138892403332,48.03801244,0.13153927296719,69.07683457
182.03519176,205.11592864,223.82059009,41.2035068777447,2.6487953762778,Subnormal,0.297943732311284,0.335720828179584,0.366335439509132,41.78539833,0.102956272150494,60.49005978
154.66038271,180.30979042,199.48520806,39.3918113586426,2.58919059369934,Subnormal,0.289379409681756,0.337371082350277,0.373249507967967,44.82482535,0.126571744836749,64.00024299
157.01554964,183.69302003,206.67075665,39.6093874146962,2.5963488459435,Subnormal,0.286849616143903,0.335586331447623,0.377564052408475,49.65520701,0.136533067512323,72.63294363
151.44171707,178.30861676,198.60207368,36.6639845012977,2.49944509009269,Subnormal,0.286630125873201,0.337480466116027,0.375889408010772,47.16035661,0.134727019465064,67.45381353
155.96723101,180.94401176,197.81385294,32.0936511524675,2.34908112291618,Subnormal,0.291677410058544,0.33838698279112,0.369935607150335,41.84662193,0.118283944022044,58.71646311
162.74845445,188.83683782,207.71478547,43.1414613060364,2.7125540769686,Normal,0.29098593210934,0.337630630381897,0.371383437508764,44.96633102,0.1213786583244,63.84427867
149.20764706,174.4440107,192.56957219,39.1204237965129,2.58026194290528,Subnormal,0.289038184412625,0.33792490618198,0.373036909405395,43.36192513,0.126871899845033,61.48748662
149.55032047,173.42365086,190.22002055,35.3534771580279,2.45632939849912,Subnormal,0.291410894975889,0.337930010101427,0.370659094922684,40.66970008,0.119697616801715,57.46606977
158.52105908,184.64307924,205.58321555,32.8382467938745,2.37357831951847,Subnormal,0.288878038248462,0.336481038018349,0.374640923733189,47.06215647,0.129254611245156,68.00229278
162.32371823,188.42744298,210.59616579,36.6351467660642,2.49849632860351,Subnormal,0.289168061238492,0.335669974571733,0.375161964189775,48.27244756,0.129444552646625,70.44117037
148.75536844,175.4272239,196.5398092,36.665559974214,2.49949692315164,Subnormal,0.285671152230183,0.336892024197896,0.377436823571921,47.78444076,0.138387223032172,68.89702606
144.71762434,169.24667166,186.17699268,35.1741786009837,2.45043047597237,Subnormal,0.289353483936402,0.338397719785713,0.372248796277885,41.45936834,0.125294780294036,58.38968936
155.60076672,181.298528,200.05283464,37.1801675566086,2.51642751261242,Subnormal,0.289785174900903,0.337643745292699,0.372571079806398,44.45206792,0.124986975388461,63.20637456
143.71660807,170.50895437,190.70436873,38.8098736557127,2.57004484327295,Subnormal,0.28462683473128,0.337688348113776,0.377684817154944,46.98776066,0.140504824516738,67.18317502
148.16969562,176.15977255,199.04560152,39.405256458202,2.58963293747485,Subnormal,0.283104229071825,0.336584187424787,0.380311583503388,50.8759059,0.146525531331894,73.76173487
149.98070565,175.51027498,195.12897083,36.4849233642482,2.49355397868377,Subnormal,0.288080979665497,0.337117842848335,0.374801177486169,45.14826518,0.130822947766915,64.76696103
157.72286888,183.6340865,202.29316444,36.8920570375296,2.50694867653472,Subnormal,0.290118337382545,0.337779906239698,0.372101756377757,44.57029556,0.123800862836527,63.2293735
158.68286579,182.58219264,198.57183254,35.7019589632647,2.46779444989141,Subnormal,0.293945946348484,0.338217331371943,0.367836722279573,39.88896675,0.111654141811045,55.87860665
140.7059709,164.17666179,181.09655533,37.3752152514928,2.52284458177411,Subnormal,0.289530857223066,0.337826528043097,0.372642614733837,40.39058443,0.125513571640304,57.31047797
145.0722102,170.68133176,190.88723516,34.3895659378325,2.42461671935469,Subnormal,0.286341362068531,0.336888263771894,0.376770374159575,45.81502496,0.136370700668667,66.02092836
147.23573279,173.68342553,192.26544593,43.1090731711413,2.71148850733055,Normal,0.286905981922781,0.338442393032877,0.374651625044342,45.02971314,0.132634924302097,63.61173354
159.50438835,180.36283848,194.53723076,27.4143106922871,2.19513082177624,Subnormal,0.298471290956883,0.337502496317828,0.364026212725289,35.03284241,0.0989511981615793,49.20723469
151.59986855,177.12004541,196.44138137,33.9768130575985,2.41103714959499,Subnormal,0.288672965616664,0.337267896520633,0.374059137862703,44.84151282,0.1288396499849,64.16284878
152.03388428,178.8162748,199.97547917,35.6938215337189,2.46752672845935,Subnormal,0.286410213306987,0.336864427629217,0.376725359063796,47.94159489,0.136194089896162,69.10079926
146.5167112,172.27778131,190.4248102,36.0497297156369,2.47923610764445,Subnormal,0.287728117179095,0.338317460459884,0.373954422361021,43.908099,0.130313707902668,62.05512789
156.86106224,182.10182625,200.85389964,40.7857913899373,2.63505253672894,Subnormal,0.290582037626856,0.337340057319866,0.372077905053279,43.9928374,0.122982939178144,62.74491079
159.49689245,187.06582089,210.43150563,39.7180831549761,2.59992493579871,Subnormal,0.286352868697531,0.335848765604649,0.377798365697821,50.93461318,0.137687761859756,74.30029792
145.96352109,170.75355793,189.54194789,37.2675219026613,2.51930147059756,Subnormal,0.288317863645617,0.337284964521444,0.374397171832939,43.5784268,0.129888871655316,62.36681676
141.13930853,168.64172497,190.02085234,41.3049759473417,2.65213370866754,Subnormal,0.282390508176639,0.337417144168173,0.380192347655188,48.88154381,0.147606957556676,70.26067118
154.61289178,179.41247133,197.79643988,34.1689250856564,2.4173576353181,Subnormal,0.290723116109076,0.337354486636896,0.371922397254028,43.1835481,0.122538038072337,61.56751665
142.48541968,168.15094921,186.73152163,37.5776830259229,2.52950577155286,Subnormal,0.286478927159996,0.338081634168618,0.375439438671386,44.24610195,0.134398010545686,62.82667437
143.99677481,170.69028621,191.57026136,41.1314477390242,2.6464246306139,Subnormal,0.28443395965721,0.337161120766721,0.378404919576069,47.57348655,0.141770440544401,68.4534617
150.22528946,175.83187081,194.55941499,38.9236191663519,2.57378707057298,Subnormal,0.288552644304451,0.3377377501325,0.373709605563049,44.33412553,0.128584954488401,63.06166971
146.77840788,172.43253798,190.58602611,35.712335258781,2.4681358300139,Subnormal,0.287915417215616,0.338237666092193,0.373846916692191,43.80761823,0.12985250908606,61.96110636
152.80960147,177.82602504,196.96556793,21.2573191636157,1.99256580048296,Subnormal,0.289630886132078,0.33704628972409,0.373322824143832,44.15596646,0.12624099799807,63.29550935
146.95985203,174.71773864,196.66043303,40.3065371492858,2.6192850722115,Subnormal,0.283521264716355,0.337072972946939,0.379405762336706,49.700581,0.144638087915333,71.64327539
155.76535304,179.27380952,195.23513957,38.7490364238202,2.56804329834368,Subnormal,0.293744864524499,0.3380774983813,0.368177637094201,39.46978653,0.112449376456731,55.43111658
150.78809168,175.70699043,193.4160007,35.8479553368429,2.47259773058213,Subnormal,0.290026692381753,0.337955847142831,0.372017460475416,42.62790902,0.123844864031828,60.33691929
157.46571867,182.88238795,202.67704451,36.3026985534596,2.48755878240882,Subnormal,0.289978683938164,0.336784378346811,0.373236937715025,45.21132584,0.125537232626283,65.0059824
148.66233219,174.36483447,191.53528502,35.9111715391386,2.47467754363766,Subnormal,0.288910183214167,0.338860392748664,0.372229424037169,42.87295283,0.126023671716475,60.04340338
162.29293617,188.49123404,209.42889362,35.2965480986871,2.45445643244681,Subnormal,0.289698592639833,0.336463474720395,0.373837932639772,47.13595745,0.126804383473064,68.07361703
144.31411979,168.79577545,185.02937827,31.7912027892782,2.33913057176725,Subnormal,0.28970636820729,0.338852574824361,0.371441056968349,40.71525848,0.123625511722058,56.9488613
161.58295195,186.36607824,203.69107551,35.4011436771923,2.45789762697963,Subnormal,0.292913713633929,0.33783997268203,0.369246313684041,42.10812356,0.115278175819963,59.43312083
154.15210982,181.81022731,205.64809942,38.5914528656108,2.5628587992786,Subnormal,0.284618056479732,0.335684497640244,0.379697445880024,51.4959896,0.143123845616361,75.33386171
172.97810629,195.98933383,212.04266467,41.7734361173117,2.66754604825955,Subnormal,0.297719617720799,0.337325172512857,0.364955209766344,39.06455838,0.101460911531078,55.11788922
153.00277668,177.0921592,193.74586804,34.3276527693166,2.42257977611052,Subnormal,0.292078768081927,0.338064843125594,0.369856388792479,40.74309136,0.117500362237609,57.3968002
173.09164755,194.95632645,211.49522171,28.5904160273178,2.23382468729876,Subnormal,0.298669104962823,0.336396541091572,0.364934353945605,38.40357416,0.099856696183866,54.94246942
150.08938692,175.15279982,192.08044823,26.7850604023409,2.17442848723701,Subnormal,0.290127237383889,0.338575558036731,0.37129720457938,41.99106131,0.122719939037268,58.91870972
149.83645485,174.32541306,191.18111198,33.6173108391362,2.39920952660758,Subnormal,0.290750938107244,0.338270666066335,0.370978395826422,41.34465713,0.121239083119172,58.20035605
154.58629491,181.34282348,203.64551836,37.9318220217305,2.54115694451493,Subnormal,0.286496592651415,0.336084780730754,0.377418626617831,49.05922345,0.136948259849339,71.36191833
149.81838993,177.10884613,198.65433041,38.6784235849228,2.56572013594396,Subnormal,0.285052595996157,0.336976898408992,0.377970505594852,48.83594048,0.140142793479936,70.38142476
165.27212498,190.98214188,210.80072523,32.658562938685,2.36766672068274,Subnormal,0.291456961468331,0.33679650923466,0.371746529297008,45.52860025,0.121063246720886,65.3471836
150.45833333,176.79319005,197.2026721,33.0454020101496,2.38039372613392,Subnormal,0.286885555739134,0.337099391278951,0.376015052981915,46.74433877,0.13445378699341,67.15382082
146.70632781,172.55733477,192.5313577,34.0463349431891,2.41332441963092,Subnormal,0.286650557345669,0.337161027232338,0.376188415421993,45.82502989,0.13508236804855,65.79905282
158.27336411,181.53510587,198.33927719,31.0255345327529,2.31394008612757,Subnormal,0.29410764040605,0.337333207886966,0.368559151706985,40.06591308,0.112351353933902,56.8700844
151.40405527,177.87642827,197.91497544,38.3531092966931,2.5550172958612,Subnormal,0.287187707502131,0.337401290622171,0.375411001875698,46.51092017,0.133147398455404,66.54946734
153.41948996,177.38779248,194.44692084,38.2244767185483,2.55078528404024,Subnormal,0.292086172755891,0.337717987542575,0.370195839701534,41.02743088,0.117940190849838,58.08655924
148.47021949,174.28111375,193.18515746,40.0702525096733,2.61151130756825,Subnormal,0.287768402053831,0.337795672319171,0.374435925626999,44.71493797,0.130877313769143,63.61898168
149.63294492,173.05256886,189.32925053,27.1855680107726,2.18760518755442,Subnormal,0.292243418256987,0.33798355227746,0.369773029465553,39.69630561,0.117111306637898,55.97298728
150.92887774,176.74817518,195.89867701,34.5076131535425,2.42850047275155,Subnormal,0.288265611089686,0.337579007345567,0.374155381564747,44.96979927,0.12966039939478,64.1203011
145.9628093,170.96338394,189.37872223,31.3425888679924,2.32437117375695,Subnormal,0.288290326323424,0.337668821131819,0.374040852544757,43.41591293,0.129467748095246,61.83125122
