"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","dSlJg src 2","znYl0","RfDO5c","RfDO5c 2","znYl0 2","RfDO5c 4"
"https://lh3.googleusercontent.com/a-/ALV-UjUiWvx4tdApTT8mb3sl3WMmGnI_K1HH-M_cBSe8PwTqBMY=w36-h36-p-rp-mo-br100","Mahdy Izzaturrakhim","7 ulasan · 11 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","Sistem antrian untuk order nya jelek banget, sangat tidak jelas","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocJOo6H1bTCfg-6RKv5f9-n7GI2UGQ7f7FPr4wdGeN4_=w36-h36-p-rp-mo-br100","Retno Palupi","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocK2z8OGY0Avw6qDJTFMJVZy3g2D0R8KlPi8vgfEvVF2=w36-h36-p-rp-mo-ba2-br100","Ghufron Muhammad","Local Guide · 16 ulasan · 3 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Sampai hari ini msh terjaga kualitasnya, namun bonus rempelo atinya berkurang 🤭, so far mantabbbbbb …","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocJ2oex3I9mEAj9FMfvCZ2hrPMgUQY0wZyaSC6U9LkZZ=w36-h36-p-rp-mo-br100","Mojopahit Sofa","4 ulasan · 12 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Sesuai dengan bintang yang saya berikan","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan","Makan di tempat…","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjV687nn397k3l9SmQXiFtmM4xouBIX_wG2qCdTcJM9FFFw=w36-h36-p-rp-mo-ba6-br100","Junea Fellayati Puttu Sabila","Local Guide · 179 ulasan · 1.502 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Bebek terlalu garing dibanding dengan Bebek Sinjay yang di area utama.
Tapi harga memang lebih murah.
Area lebih panas menurut saya. Kipasnya tidak menyebar rata.","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIRBN79CNBQaMChTsoD1yVO23iFBqJXMRH4obJykW2C=w36-h36-p-rp-mo-br100","Susi Meiriawati","7 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Enak untuk menu bebek goreng nya dan cepat pelayannya juga nyaman tempat nya luas 👍🏻 …","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Jenis makanan…","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXUG8DRfm4baTqyvfka5XAdnEcIX1wxaSTvhatbKK5ZEhk=w36-h36-p-rp-mo-ba4-br100","Rino Do Carmo","Local Guide · 94 ulasan · 27 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","Besar...

Masuk akal","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan","Makan di tempat…","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXuRwqadbNnsz2k70V2-C7oaWK4tISJGDB60lviO3JhQiE=w36-h36-p-rp-mo-br100","zaki zakaria","29 ulasan · 49 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","rasa oke, wajib kesini... layanan lumayan antri, dan tidak ada ruangan AC sepertinya (CMIW)","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","…","","Suka","Makanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjVRJR8389Mj2cHH6-v7m5iL3msJH8kSuJxJ_axIfIpodFM=w36-h36-p-rp-mo-ba4-br100","Reca Panghary","Local Guide · 29 ulasan · 46 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Pelayanan cepat,harga terjangkau bersih dan nyaman parkiran juga sangat luas","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","5…","","Suka","Makanan:"
"https://lh3.googleusercontent.com/a/ACg8ocIDlzPzvwN8E6KI_efkj_govwg_mpXXPiX1iixpP6tW=w36-h36-p-rp-mo-br100","abu Muhammad","2 ulasan · 9 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXjHgq6mEJinfgIGksJm-whbk3LS73rvelX183wMXaFz1g=w36-h36-p-rp-mo-ba3-br100","Titik Setyani","Local Guide · 16 ulasan · 53 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Sdh yg ke 2x nya sih ke sini.. Tetep jd menu favorit ketika dtg ke madura","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan…","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjX2hoAlg6_lhSORIvKuUhNFUMO4NrkNF_vfVxdNUD9BYH4=w36-h36-p-rp-mo-br100","Ardhian B","3 ulasan · 3 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","5…","5","Bagikan","Layanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjWRRz4uzKVPdRi8EBFfW42Vw6yk6eV7_N5M1hxFVlOFF4Iv=w36-h36-p-rp-mo-ba2-br100","Dir Jack","Local Guide · 11 ulasan · 16 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","Lumayan lah","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan","Makan di tempat…","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjX6tfH4mvE3YrYMi1V-B3x4PSSuyjSj0gXIR55j83nE1pc=w36-h36-p-rp-mo-br100","Al Ghifary","2 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Mantap banget","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan","Makan di tempat…","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjW-TlKohgnyz79bnEV5R_Vo6x9JpnwGTFZkpPYcB5e9YnY=w36-h36-p-rp-mo-ba2-br100","Dian Gardiana Iskandar","Local Guide · 1 ulasan · 2 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","4…","5","Bagikan","Layanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjWCk7SQ_7_ktVmD7UohPlBtJA837qfBMPuayDsaSSu4EZ0=w36-h36-p-rp-mo-ba2-br100","hari handoko","Local Guide · 13 ulasan · 15 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","5…","5","Bagikan","Layanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjV3PHa5rIvwxEuAwgws3tKnsEWNqGmm6GRJJyMWx7_tTqY=w36-h36-p-rp-mo-br100","Andik 1885","1 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXGf7H7S1o_BF1dlrQuvv3gOvWVEagid0F2ozYulQ1eQlk=w36-h36-p-rp-mo-br100","barnas kamora","2 ulasan · 1 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Maknyuusss","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVDN7phuTblmY_cGm9rQ42hx27pYv5WXuk-H_DJvNfVzw=w36-h36-p-rp-mo-br100","Wiwin Haryanto","5 ulasan · 4 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Makan di tempat…","Layanan","Suka",""
"https://lh3.googleusercontent.com/a/ACg8ocJNhDzSNLl4epyceCZfznOZK1EZ69sEo1SRBgeSsG6B=w36-h36-p-rp-mo-ba3-br100","Riandi Saputra","Local Guide · 20 ulasan · 10 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","4…","4","Bagikan","Layanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjX2w59gBecimLtaizxb4QAKPlQa-5WRgJoIEeS4GGbpl-Y=w36-h36-p-rp-mo-br100","Vicky KOBRA","2 ulasan · 2 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Pelayanannya kurang ramah","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan","Makan di tempat…","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXGqd85d7qnDu7RYPofFHj3gIXmVLA8OYPYHXwB5rrRgHfg=w36-h36-p-rp-mo-ba4-br100","Dendi Gustinandar (dege)","Local Guide · 11 ulasan · 98 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","2…","5","Bagikan","Layanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjXAh1Lg4uImNyppd2AJIn8jeV-HC8B7sQPiYdDlFtjj-bJT=w36-h36-p-rp-mo-br100","Rizhad Hiwanggara","1 ulasan · 1 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","Setor panenan bebek di sinjay belum terbayar... semoga permasalahan segera  diselesaikan","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","…","","Bagikan","Makanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjWePn4-ZXh3QW5uUUh1qjN1wnguAzRjpCA8nWGUcvofOcc=w36-h36-p-rp-mo-ba2-br100","Ida Fitria","Local Guide · 6 ulasan · 21 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","4","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjV7frw0Z6CRXLdwQ8qoFRtL8RYIxM42bp5XeTHsa_K5wmM=w36-h36-p-rp-mo-ba4-br100","Saiful Anam","Local Guide · 158 ulasan · 205 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Itu bagus.
Rasanya masih sama","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","5…","","Bagikan","Makanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjWXJqj8xDg0WMksYQ6TWoTUefQa_05mS_yVpEaBJ9d_A7e4=w36-h36-p-rp-mo-ba5-br100","Kikie Sukirlan","Local Guide · 177 ulasan · 339 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWFVsI5624vs1MHS9xwIZx9_Aci2r0KHGEgRjJz3Ha_Qdc=w36-h36-p-rp-mo-br100","yashinta urulia","23 ulasan · 4 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Masih seenak dulu, anak2 suka bebek, empuk.tapi antrinya nauzubillah astaghfirullah","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan…","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVdcgzM8ePncg-ANaLRgIiB6nOQqMVP5S1nIEzUZQ43Dl4=w36-h36-p-rp-mo-ba6-br100","Menhariq Noor (eyiq)","Local Guide · 246 ulasan · 1.993 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","Kirain bebek sinjay itu seperti bebek madura yang bumbunya hitam, ternyata salah. Bebeknya enak, empuk dan sambalnya mantep. Porsinya gede pula, tapi kembali ke selera masing2 sih","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","","Suka",""
"https://lh3.googleusercontent.com/a-/ALV-UjW1-UYwgSu4iku5IfI7oQOH1EZSxIGuHlTD1xHunwXa-xY=w36-h36-p-rp-mo-br100","Ita samani","9 ulasan · 1 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","Kuliner wajib maduraaa, weekend ngantrinya manteeppp tapi sepadanlah yaaa dengan rasaaa","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan…","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWvxEXUMfBdVLQLAVv2x1z8STUDbBdxXPG1mQGXOxfqxq4=w36-h36-p-rp-mo-br100","Syahida Eviliana","4 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","5…","5","Bagikan","Layanan:"
